TOT_DT,NODE_ID,ACSR_ID,DRCT_CD,LANE_NO,VKND_CD,TRF_QNTY,AVG_SPD,OCPN_RATE,RQRD_MS
25-9-20 오후 2:01,SH001N0072,ACSR000001,3,4,10,1,52.2,0,6674
25-9-20 오후 2:01,SH001N0072,ACSR000001,3,4,2,1,70.44,0,4968
25-9-20 오후 2:01,SH001N0072,ACSR000001,3,4,8,1,29.68,0,5830
25-9-20 오후 2:01,SH001N0072,ACSR000002,2,1,2,4,69.67,0,2661
25-9-20 오후 2:01,SH001N0072,ACSR000002,2,1,4,1,82.92,0,4402
25-9-20 오후 2:01,SH001N0072,ACSR000002,2,2,10,1,90.9,0,3408
25-9-20 오후 2:01,SH001N0072,ACSR000002,2,2,2,5,88.43,0,3548
25-9-20 오후 2:01,SH001N0072,ACSR000002,2,3,2,4,86.18,0,3761
25-9-20 오후 2:01,SH001N0072,ACSR000002,2,3,4,1,105.04,0,0
25-9-20 오후 2:01,SH001N0072,ACSR000002,3,5,1,2,58.44,0,0
25-9-20 오후 2:01,SH001N0072,ACSR000002,3,5,10,4,38.15,0,3834
25-9-20 오후 2:01,SH001N0072,ACSR000002,3,5,2,15,42.19,106.04,5775
25-9-20 오후 2:01,SH001N0072,ACSR000002,3,5,4,2,42.83,0,6952
25-9-20 오후 2:01,SH001N0072,ACSR000003,1,1,10,1,57.92,0,5113
25-9-20 오후 2:01,SH001N0072,ACSR000003,1,1,2,9,57.54,30.08,3899
25-9-20 오후 2:01,SH001N0072,ACSR000003,1,1,4,1,45.26,0,0
25-9-20 오후 2:01,SH001N0072,ACSR000003,1,1,8,1,60.76,0,4685
25-9-20 오후 2:01,SH001N0072,ACSR000003,1,2,10,1,48.38,0,4688
25-9-20 오후 2:01,SH001N0072,ACSR000003,1,2,2,12,43.79,59.4,4603
25-9-20 오후 2:01,SH001N0072,ACSR000003,1,2,4,1,19.96,0,0
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,3,10,1,34.84,0,15338
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,3,2,6,42.11,57.75,18792
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,3,8,2,47.44,0,14413
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,4,10,1,100.7,0,2556
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,4,2,1,67.64,0,4128
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,5,10,3,100.85,0,2369
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,5,2,2,95.15,0,2833
25-9-20 오후 2:01,SH001N0072,ACSR000003,2,5,8,1,115.66,0,2273
25-9-20 오후 2:01,SH001N0073,ACSR000001,3,4,2,1,53.18,0,9656
25-9-20 오후 2:01,SH001N0073,ACSR000002,1,1,10,1,81.96,0,49273
25-9-20 오후 2:01,SH001N0073,ACSR000002,2,2,8,1,49.68,0,7523
25-9-20 오후 2:01,SH001N0073,ACSR000003,1,1,2,3,85.11,0,6105
25-9-20 오후 2:01,SH001N0073,ACSR000003,1,1,4,1,27.88,0,0
25-9-20 오후 2:01,SH001N0073,ACSR000003,1,1,8,1,114.94,0,0
25-9-20 오후 2:01,SH001N0073,ACSR000003,2,2,2,2,32.6,0,10295
25-9-20 오후 2:01,SH001N0073,ACSR000003,2,3,2,3,67.5,0,5018
25-9-20 오후 2:01,SH001N0073,ACSR000003,2,4,1,1,27.36,0,4970
25-9-20 오후 2:01,SH001N0073,ACSR000003,2,4,8,1,67.54,0,3266
25-9-20 오후 2:01,SH001N0073,ACSR000003,3,5,2,1,73.38,0,8092
25-9-20 오후 2:01,SH001N0073,ACSR000004,1,1,2,1,16.94,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000002,1,1,2,3,44.67,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,2,2,2,96.63,0,1989
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,2,4,2,92.21,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,3,2,6,99.59,4.74,2012
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,3,8,2,97.8,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,4,1,1,78.72,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,4,10,1,94.28,0,3831
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,4,2,4,95.67,0,1064
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,4,4,1,103.08,0,3691
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,4,8,1,77,0,4123
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,5,2,1,95.56,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000002,2,5,8,1,75.14,0,6385
25-9-20 오후 2:01,SH001N0074,ACSR000002,4,1,10,1,60.86,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000002,4,1,2,2,41,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000004,2,2,10,1,99.68,0,6400
25-9-20 오후 2:01,SH001N0074,ACSR000004,2,2,2,1,109.38,0,5393
25-9-20 오후 2:01,SH001N0074,ACSR000004,2,3,10,1,116.66,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000004,2,3,2,2,130.76,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000004,2,4,10,1,72.52,0,6393
25-9-20 오후 2:01,SH001N0074,ACSR000004,2,4,2,1,92.98,0,0
25-9-20 오후 2:01,SH001N0074,ACSR000004,3,5,10,1,61.36,0,0
25-9-20 오후 2:01,SH001N0075,ACSR000001,1,1,2,2,19.29,0,0
25-9-20 오후 2:01,SH001N0075,ACSR000001,2,2,2,1,31.2,0,0
25-9-20 오후 2:01,SH001N0075,ACSR000001,2,2,4,1,69.56,0,3834
25-9-20 오후 2:01,SH001N0075,ACSR000001,2,3,2,2,39.43,0,8662
25-9-20 오후 2:01,SH001N0075,ACSR000002,1,1,10,1,23.82,0,0
25-9-20 오후 2:01,SH001N0075,ACSR000002,1,1,2,3,22.19,0,4118
25-9-20 오후 2:01,SH001N0075,ACSR000002,1,1,8,2,38.37,0,2132
25-9-20 오후 2:01,SH001N0075,ACSR000002,1,2,2,1,59.24,0,6107
25-9-20 오후 2:01,SH001N0075,ACSR000002,1,2,4,1,8.36,0,11931
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,2,10,2,31.27,0,2769
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,2,2,4,60.63,0,3727
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,3,1,1,78.36,0,2983
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,3,2,5,69.77,0,2612
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,3,4,1,63.62,0,2840
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,3,8,1,83.74,0,2840
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,4,10,2,62.71,0,568
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,4,2,6,43.83,5.44,1917
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,4,4,2,70.59,0,3618
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,4,8,1,69.54,0,0
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,5,10,2,67.88,0,2768
25-9-20 오후 2:01,SH001N0075,ACSR000002,2,5,2,5,72.95,0,2414
25-9-20 오후 2:01,SH001N0075,ACSR000002,3,5,2,4,54.71,0,4614
25-9-20 오후 2:01,SH001N0075,ACSR000003,3,5,8,1,14.12,0,0
25-9-20 오후 2:01,SH001N0075,ACSR000004,2,2,10,1,64.72,0,2410
25-9-20 오후 2:01,SH001N0075,ACSR000004,2,2,2,4,75.37,0,2342
25-9-20 오후 2:01,SH001N0075,ACSR000004,2,2,4,1,73.4,0,2274
25-9-20 오후 2:01,SH001N0075,ACSR000004,2,3,2,5,83.5,0,2330
25-9-20 오후 2:01,SH001N0075,ACSR000004,3,5,10,1,36.64,0,5822
25-9-20 오후 2:01,SH001N0075,ACSR000004,3,5,2,2,29.96,0,8447
25-9-20 오후 2:01,SH001N0075,ACSR000004,3,5,4,1,42.64,0,6106
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,2,10,1,125.86,0,3410
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,2,2,8,125.96,6.38,817
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,3,2,8,145.54,5.44,2396
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,3,4,1,195.8,0,2407
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,3,40,1,195.92,0,0
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,3,8,1,193.76,0,2415
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,4,10,1,133.54,0,0
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,4,2,6,152.23,4.51,2583
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,4,4,2,151.63,0,1493
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,5,10,1,146.64,0,5686
25-9-20 오후 2:01,SH001N0076,ACSR000002,2,5,4,1,140,0,4692
25-9-20 오후 2:01,SH001N0076,ACSR000002,3,5,2,2,95.38,0,8305
25-9-20 오후 2:01,SH001N0076,ACSR000003,2,1,8,1,10.34,0,53250
25-9-20 오후 2:01,SH001N0076,ACSR000004,1,1,10,1,16.54,0,54669
25-9-20 오후 2:01,SH001N0076,ACSR000004,2,2,2,3,101.97,0,4495
25-9-20 오후 2:01,SH001N0076,ACSR000004,2,2,4,1,91.94,0,4686
25-9-20 오후 2:01,SH001N0076,ACSR000004,2,3,10,1,105.58,0,4964
25-9-20 오후 2:01,SH001N0076,ACSR000004,2,3,2,8,126.92,14.21,3341
25-9-20 오후 2:01,SH001N0076,ACSR000004,2,4,2,3,137.6,0,2602
25-9-20 오후 2:01,SH001N0076,ACSR000004,2,4,4,1,155.56,0,3125
25-9-20 오후 2:01,SH001N0076,ACSR000004,2,5,10,1,83,0,6255
25-9-20 오후 2:01,SH001N0077,ACSR000001,1,1,2,1,18.5,0,79664
25-9-20 오후 2:01,SH001N0077,ACSR000001,2,3,10,1,41.16,0,33520
25-9-20 오후 2:01,SH001N0077,ACSR000001,3,4,2,1,-1,0,0
25-9-20 오후 2:01,SH001N0077,ACSR000001,3,4,8,1,-1,0,0
25-9-20 오후 2:01,SH001N0077,ACSR000002,1,1,4,2,31.27,0,0
25-9-20 오후 2:01,SH001N0077,ACSR000002,1,1,8,1,45.32,0,0
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,2,1,1,-1,0,0
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,2,10,2,181.19,0,3268
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,2,2,4,175.95,0,3587
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,2,4,1,192.64,0,3264
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,3,2,8,224.84,16.1,3070
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,3,8,1,276.38,0,2707
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,4,2,4,220.25,0,3124
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,4,4,1,264.24,0,2836
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,4,8,1,183.68,0,0
25-9-20 오후 2:01,SH001N0077,ACSR000002,2,5,2,1,133.9,0,4541
25-9-20 오후 2:01,SH001N0077,ACSR000002,3,5,2,2,42.86,0,11362
25-9-20 오후 2:01,SH001N0077,ACSR000002,3,5,20,2,98.68,0,0
25-9-20 오후 2:01,SH001N0077,ACSR000004,1,1,2,1,35.88,0,20303
25-9-20 오후 2:01,SH001N0077,ACSR000004,2,2,2,6,171.6,3.55,2390
25-9-20 오후 2:01,SH001N0077,ACSR000004,2,2,4,1,132.66,0,2694
25-9-20 오후 2:01,SH001N0077,ACSR000004,2,3,2,5,145.63,0,2923
25-9-20 오후 2:01,SH001N0077,ACSR000004,2,3,4,2,151.34,0,2766
25-9-20 오후 2:01,SH001N0077,ACSR000004,2,4,2,2,195.08,0,2412
25-9-20 오후 2:01,SH001N0077,ACSR000004,2,4,4,1,169.78,0,2412
25-9-20 오후 2:01,SH001N0077,ACSR000004,2,5,8,1,135.9,0,3551
25-9-20 오후 2:01,SH001N0078,ACSR000001,3,2,2,1,33.78,0,12066
25-9-20 오후 2:01,SH001N0078,ACSR000002,1,1,4,1,67.94,0,53668
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,2,10,1,118.64,0,3263
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,2,2,5,123.44,0,3010
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,3,2,6,128.51,0,1873
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,3,4,1,130.88,0,4110
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,4,2,5,110.64,0,1704
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,4,4,5,100.92,0,4060
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,4,8,3,141.17,0,2459
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,5,2,2,107.33,0,0
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,5,20,1,69.02,0,0
25-9-20 오후 2:01,SH001N0078,ACSR000002,2,5,4,1,108.98,0,0
25-9-20 오후 2:01,SH001N0078,ACSR000003,3,2,10,1,30.58,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000001,1,2,10,1,49.08,0,3828
25-9-20 오후 2:01,SH001N0079,ACSR000001,1,2,2,3,18.71,0,7243
25-9-20 오후 2:01,SH001N0079,ACSR000001,1,2,20,1,49.3,0,3982
25-9-20 오후 2:01,SH001N0079,ACSR000001,1,2,8,1,43.82,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000001,1,3,2,1,42.68,0,7243
25-9-20 오후 2:01,SH001N0079,ACSR000001,1,3,8,1,51.14,0,6530
25-9-20 오후 2:01,SH001N0079,ACSR000001,2,3,2,1,29.64,0,14343
25-9-20 오후 2:01,SH001N0079,ACSR000001,2,3,40,1,-1,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000002,2,3,4,1,15.72,0,66315
25-9-20 오후 2:01,SH001N0079,ACSR000002,2,4,8,1,18.02,0,83353
25-9-20 오후 2:01,SH001N0079,ACSR000002,3,5,10,1,16.36,0,10641
25-9-20 오후 2:01,SH001N0079,ACSR000002,3,5,2,1,30.44,0,10505
25-9-20 오후 2:01,SH001N0079,ACSR000002,3,5,4,1,27.76,0,10932
25-9-20 오후 2:01,SH001N0079,ACSR000002,4,1,2,1,37.72,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000003,1,1,2,6,64.4,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000003,2,1,4,1,42.98,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000003,2,1,8,1,-1,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000003,2,2,2,2,27.6,0,2697
25-9-20 오후 2:01,SH001N0079,ACSR000003,2,2,8,1,-1,0,0
25-9-20 오후 2:01,SH001N0079,ACSR000003,3,3,10,1,25.74,0,19321
25-9-20 오후 2:01,SH001N0079,ACSR000003,3,3,2,4,16.17,0,0
25-9-20 오후 2:01,SH001N0080,ACSR000001,1,1,2,1,101.46,0,5118
25-9-20 오후 2:01,SH001N0080,ACSR000001,2,3,2,2,52.66,0,69866
25-9-20 오후 2:01,SH001N0080,ACSR000001,2,4,2,1,43.22,0,76538
25-9-20 오후 2:01,SH001N0080,ACSR000001,2,4,8,1,67.94,0,70714
25-9-20 오후 2:01,SH001N0080,ACSR000002,1,1,2,1,52.86,0,5676
25-9-20 오후 2:01,SH001N0080,ACSR000002,1,1,4,2,16.83,0,14628
25-9-20 오후 2:01,SH001N0080,ACSR000002,3,2,2,6,45.8,6.39,2814
25-9-20 오후 2:01,SH001N0080,ACSR000002,3,2,4,1,16.6,0,0
25-9-20 오후 2:01,SH001N0080,ACSR000002,3,2,8,1,20.92,0,16890
25-9-20 오후 2:01,SH001N0080,ACSR000003,2,1,2,1,107.88,0,2277
25-9-20 오후 2:01,SH001N0080,ACSR000003,2,3,2,1,21.9,0,24144
25-9-20 오후 2:01,SH001N0080,ACSR000003,2,3,20,1,25.02,0,3556
25-9-20 오후 2:01,SH001N0080,ACSR000003,2,4,2,3,56.89,0,6674
25-9-20 오후 2:01,SH001N0080,ACSR000003,2,4,4,3,68.77,0,3541
25-9-20 오후 2:01,SH001N0081,ACSR000001,1,1,2,2,63.05,0,5815
25-9-20 오후 2:01,SH001N0081,ACSR000004,1,1,2,1,11.14,0,0
25-9-20 오후 2:01,SH001N0081,ACSR000004,1,1,20,1,65,0,0
25-9-20 오후 2:01,SH001N0081,ACSR000004,2,2,2,2,29.02,0,71144
25-9-20 오후 2:01,SH001N0081,ACSR000004,2,3,2,1,79.78,0,3827
25-9-20 오후 2:01,SH001N0081,ACSR000004,2,3,4,1,27.74,0,56944
25-9-20 오후 2:01,SH001N0082,ACSR000001,3,3,40,1,-1,0,0
25-9-20 오후 2:01,SH001N0082,ACSR000002,1,1,2,1,4.5,0,0
25-9-20 오후 2:01,SH001N0082,ACSR000002,2,2,2,1,34.82,0,0
25-9-20 오후 2:01,SH001N0082,ACSR000002,2,2,4,1,45.52,0,0
25-9-20 오후 2:01,SH001N0082,ACSR000003,2,2,2,1,26.34,0,44878
25-9-20 오후 2:01,SH001N0082,ACSR000003,3,4,2,1,31.12,0,39052
25-9-20 오후 2:01,SH001N0082,ACSR000003,3,4,4,1,19,0,39334
25-9-20 오후 2:01,SH001N0082,ACSR000004,2,2,2,2,36.43,0,3616
25-9-20 오후 2:01,SH001N0082,ACSR000004,3,3,2,2,41.99,0,10651
25-9-20 오후 2:01,SH001N0082,ACSR000004,3,3,4,2,47.43,0,9302
25-9-20 오후 2:01,SH001N0083,ACSR000001,1,1,2,5,37.09,0,3578
25-9-20 오후 2:01,SH001N0083,ACSR000001,1,1,4,2,30.13,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000001,1,1,8,1,35.64,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000001,3,2,10,1,66.02,0,3974
25-9-20 오후 2:01,SH001N0083,ACSR000001,3,2,2,2,28.58,0,4048
25-9-20 오후 2:01,SH001N0083,ACSR000001,3,2,40,1,-1,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000002,1,1,2,3,26.31,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000002,2,3,2,3,75.79,0,2227
25-9-20 오후 2:01,SH001N0083,ACSR000002,2,3,4,1,62.08,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000002,2,4,2,1,142.56,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000002,3,5,10,1,30.68,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000003,2,3,2,5,42.01,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000003,2,3,4,4,47.35,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000003,2,4,2,3,52.7,0,0
25-9-20 오후 2:01,SH001N0083,ACSR000003,2,4,8,1,50.62,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000001,1,1,2,1,44.14,0,62052
25-9-20 오후 2:01,SH001N0084,ACSR000002,1,1,2,9,63.55,0,663
25-9-20 오후 2:01,SH001N0084,ACSR000002,1,1,4,4,65.02,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000002,2,2,2,3,82.69,0,4637
25-9-20 오후 2:01,SH001N0084,ACSR000002,2,3,2,1,93.14,0,4404
25-9-20 오후 2:01,SH001N0084,ACSR000002,2,3,4,2,82.21,0,5185
25-9-20 오후 2:01,SH001N0084,ACSR000002,2,4,4,1,87.26,0,5114
25-9-20 오후 2:01,SH001N0084,ACSR000002,3,5,2,7,56.98,18.93,5274
25-9-20 오후 2:01,SH001N0084,ACSR000002,3,5,8,1,63.52,0,4686
25-9-20 오후 2:01,SH001N0084,ACSR000003,1,1,10,1,-1,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000003,1,1,2,1,36.88,0,25690
25-9-20 오후 2:01,SH001N0084,ACSR000003,2,2,2,1,42.96,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000003,2,2,40,1,26.94,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000003,2,3,20,1,57.68,0,2841
25-9-20 오후 2:01,SH001N0084,ACSR000003,3,4,10,1,-1,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000003,3,4,2,4,6.48,0,1630
25-9-20 오후 2:01,SH001N0084,ACSR000003,3,4,20,1,-1,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000003,3,4,4,1,-1,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000003,3,4,8,2,-1,0,0
25-9-20 오후 2:01,SH001N0084,ACSR000004,1,1,4,1,40.58,0,112607
25-9-20 오후 2:01,SH001N0084,ACSR000004,2,2,2,2,37.09,0,106500
25-9-20 오후 2:01,SH001N0084,ACSR000004,2,3,2,1,61.66,0,106783
25-9-20 오후 2:01,SH001N0084,ACSR000004,2,4,2,3,52.29,0,89555
25-9-20 오후 2:01,SH001N0084,ACSR000004,3,5,10,2,49.53,0,5325
25-9-20 오후 2:01,SH001N0084,ACSR000004,3,5,2,1,47.14,0,6246
25-9-20 오후 2:01,SH001N0090,ACSR000001,2,2,2,1,25.22,0,22858
25-9-20 오후 2:01,SH001N0090,ACSR000002,1,1,2,1,64.2,0,0
25-9-20 오후 2:01,SH001N0090,ACSR000002,1,1,4,1,26.06,0,0
25-9-20 오후 2:01,SH001N0090,ACSR000002,2,2,2,1,112.02,0,95136
25-9-20 오후 2:01,SH001N0090,ACSR000003,2,1,8,1,18.8,0,0
25-9-20 오후 2:01,SH001N0090,ACSR000003,2,2,10,1,10.48,0,0
25-9-20 오후 2:01,SH001N0091,ACSR000001,1,1,4,1,61.66,0,6248
25-9-20 오후 2:01,SH001N0091,ACSR000001,2,3,40,1,-1,0,0
25-9-20 오후 2:01,SH001N0091,ACSR000002,2,3,2,1,78.82,0,6107
25-9-20 오후 2:01,SH001N0091,ACSR000002,2,3,8,1,83.06,0,4686
25-9-20 오후 2:01,SH001N0091,ACSR000002,3,4,2,1,44.12,0,8095
25-9-20 오후 2:01,SH001N0091,ACSR000003,2,2,2,2,22.47,0,51402
25-9-20 오후 2:01,SH001N0091,ACSR000003,2,4,2,2,20.46,0,38410
25-9-20 오후 2:01,SH001N0091,ACSR000004,1,1,2,1,97.22,0,0
25-9-20 오후 2:01,SH001N0091,ACSR000004,2,2,10,1,127.8,0,1987
25-9-20 오후 2:01,SH001N0091,ACSR000004,2,2,2,1,133.48,0,2130
25-9-20 오후 2:01,SH001N0091,ACSR000004,2,3,2,1,168.94,0,1562
25-9-20 오후 2:01,SH001N0092,ACSR000002,2,2,20,1,53.58,0,56085
25-9-20 오후 2:01,SH001N0092,ACSR000003,1,1,2,1,77.98,0,0
25-9-20 오후 2:01,SH001N0092,ACSR000003,2,2,10,1,102.58,0,0
25-9-20 오후 2:01,SH001N0092,ACSR000003,2,2,2,2,126.68,0,2981
25-9-20 오후 2:01,SH001N0092,ACSR000003,2,2,4,1,120.46,0,0
25-9-20 오후 2:01,SH001N0093,ACSR000002,1,1,4,1,49.26,0,0
25-9-20 오후 2:01,SH001N0093,ACSR000003,1,1,20,1,0,0,0
25-9-20 오후 2:01,SH001N0093,ACSR000003,2,2,2,1,47.14,0,0
25-9-20 오후 2:01,SH001N0093,ACSR000003,2,2,8,1,35.46,0,0
25-9-20 오후 2:01,SH001N0093,ACSR000004,1,1,2,1,-1,0,0
25-9-20 오후 2:01,SH001N0093,ACSR000004,2,3,2,1,27.18,0,84769
25-9-20 오후 2:01,SH001N0094,ACSR000002,2,2,2,2,106.71,0,5468
25-9-20 오후 2:01,SH001N0094,ACSR000002,2,2,40,1,124.76,0,0
25-9-20 오후 2:01,SH001N0094,ACSR000002,2,3,2,4,127.31,0,3477
25-9-20 오후 2:01,SH001N0094,ACSR000002,2,3,4,1,65.26,0,36920
25-9-20 오후 2:01,SH001N0094,ACSR000002,3,4,10,1,56.88,0,0
25-9-20 오후 2:01,SH001N0094,ACSR000002,3,4,2,1,91.6,0,11359
25-9-20 오후 2:01,SH001N0094,ACSR000003,2,2,20,1,96.36,0,7097
25-9-20 오후 2:01,SH001N0095,ACSR000001,1,1,2,3,50.19,0,3501
25-9-20 오후 2:01,SH001N0095,ACSR000001,1,1,4,1,29.04,0,0
25-9-20 오후 2:01,SH001N0095,ACSR000001,3,2,10,1,76.26,0,1841
25-9-20 오후 2:01,SH001N0095,ACSR000001,3,2,2,2,54.67,0,3052
25-9-20 오후 2:01,SH001N0095,ACSR000001,3,2,4,1,24.32,0,0
25-9-20 오후 2:01,SH001N0095,ACSR000002,2,2,2,1,97.46,0,0
25-9-20 오후 2:01,SH001N0095,ACSR000002,2,3,2,1,103.46,0,0
25-9-20 오후 2:01,SH001N0095,ACSR000003,1,1,2,4,33.96,0,10082
25-9-20 오후 2:01,SH001N0095,ACSR000003,2,2,10,1,89.62,0,6815
25-9-20 오후 2:01,SH001N0095,ACSR000003,2,2,2,3,87.29,0,2035
25-9-20 오후 2:01,SH001N0095,ACSR000003,2,3,2,2,89.68,0,5753
25-9-20 오후 2:01,SH001N0095,ACSR000003,2,3,4,1,62.56,0,6817
25-9-20 오후 2:01,SH001N0095,ACSR000003,2,3,8,1,66.68,0,6676
25-9-20 오후 2:01,SH001N0096,ACSR000001,2,3,2,1,29.98,0,48280
25-9-20 오후 2:01,SH001N0096,ACSR000001,3,4,20,1,41.3,0,0
25-9-20 오후 2:01,SH001N0096,ACSR000003,1,1,2,1,19.78,0,6815
25-9-20 오후 2:01,SH001N0096,ACSR000004,1,1,2,1,42.74,0,0
25-9-20 오후 2:01,SH001N0097,ACSR000001,1,1,10,1,-1,0,1987
25-9-20 오후 2:01,SH001N0097,ACSR000001,1,1,2,7,40.87,7.81,2271
25-9-20 오후 2:01,SH001N0097,ACSR000001,1,1,4,1,67.62,0,2555
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,2,10,1,40.5,0,4832
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,2,2,13,48.98,45.68,3670
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,2,4,1,61.86,0,3552
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,2,8,2,41.36,0,5042
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,3,1,1,178.74,0,1419
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,3,10,1,64.68,0,4970
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,3,2,8,52.32,21.54,3764
25-9-20 오후 2:01,SH001N0097,ACSR000001,2,3,8,1,67.94,0,0
25-9-20 오후 2:01,SH001N0097,ACSR000002,1,1,2,2,44.83,0,86266
25-9-20 오후 2:01,SH001N0097,ACSR000002,1,2,2,1,41.36,0,76539
25-9-20 오후 2:01,SH001N0097,ACSR000002,3,3,2,4,42.48,0,3728
25-9-20 오후 2:01,SH001N0097,ACSR000002,3,3,8,1,44.66,0,7526
25-9-20 오후 2:01,SH001N0097,ACSR000003,2,2,2,6,41.85,0,2367
25-9-20 오후 2:01,SH001N0097,ACSR000003,2,3,2,3,46.56,0,2272
25-9-20 오후 2:01,SH001N0097,ACSR000003,3,4,10,1,56.54,0,5965
25-9-20 오후 2:01,SH001N0097,ACSR000003,3,4,2,4,44.26,0,2767
25-9-20 오후 2:01,SH001N0097,ACSR000003,3,4,20,3,20.19,0,6057
25-9-20 오후 2:01,SH001N0098,ACSR000001,2,2,10,1,58.62,0,6960
25-9-20 오후 2:01,SH001N0098,ACSR000001,2,2,2,1,34.08,0,71141
25-9-20 오후 2:01,SH001N0098,ACSR000001,2,2,20,2,58.99,0,36209
25-9-20 오후 2:01,SH001N0098,ACSR000001,2,3,2,4,51.1,0,51904
